단지명,전용면적,일일가격,위도,경도,지하철거리,환율,가장 가까운 버스정류장까지 거리(m),가장 가까운 버스정류장,1000m맛집,1000m문화공간,1000m문화재,1000m쇼핑,소비자물가지수,종합주가지수,주택담보대출금리,지하철역_을지로3가역,지하철역_동대문역사문화공원역,지하철역_동대입구역,지하철역_동묘앞역,지하철역_명동역,지하철역_버티고개역,지하철역_상왕십리역,지하철역_서대문역,지하철역_서울역,지하철역_시청역,지하철역_신금호역,지하철역_신당역,지하철역_신설동역,지하철역_약수역,지하철역_을지로4가역,지하철역_청구역,지하철역_충무로역,지하철역_충정로(경기대입구)역,지하철역_회현(남대문시장)역
그린빌,69.2,16.875,37.5644291,127.0180123,195.1554239,1248.3,157.9611566,신당역.중앙시장앞,49,15,25,29,106.85,2703.24,2.98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
청계랜드힐아파트,50.06,21.18055556,37.56989923,127.021215,493.4328479,1199.4,197.6796618,황학동롯데캐슬,23,7,4,23,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
래미안하이베르,59.74,27.29166667,37.56103798,127.0209858,524.9534945,1266.4,264.0077329,동화동,44,15,23,27,107.56,2628.34,3.03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
충무로헤센스마트,19.76,13.54166667,37.56134257,126.9985981,399.4739357,1224.2,166.9549957,퇴계로5가,117,36,52,32,106.85,2703.24,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
래미안하이베르,84.85,28.93055556,37.56103798,127.0209858,524.9534945,1255.4,264.0077329,동화동,44,15,23,27,108.74,2474.95,3.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
바비엥3,65.71,26.95833333,37.56310596,126.9695695,393.1487407,1308.6,39.62660995,경찰청.동북아역사재단,137,39,97,9,108.74,2362.79,3.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
남산타운,84.88,20.83333333,37.54716677,127.0056772,153.7732237,1248.3,38.78579685,버티고개,30,13,28,6,106.85,2703.24,2.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
덕수궁롯데캐슬,56.2897,42.70833333,37.56370849,126.970043,377.9433754,1227.7,109.1088259,경찰청.동북아역사재단,140,40,99,9,106.85,2703.24,2.98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
경서,35.85,8.680555556,37.55676242,126.9776906,200.5022624,1351.4,87.83506493,힐튼호텔,152,47,109,9,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
약수하이츠,57.63,22.53472222,37.5551916,127.0163594,358.1312623,1232.4,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
서울역센트럴자이,72.9733,43.75,37.55478004,126.9644582,546.5467807,1309.1,161.2238443,손기정체육공원입구,47,20,55,4,108.62,2479.57,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
서울역센트럴자이,59.943,43.40277778,37.55478004,126.9644582,546.5467807,1347.5,161.2238443,손기정체육공원입구,47,20,55,4,108.62,2479.57,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
묵정,52.46,13.61111111,37.56070747,127.0000607,522.9444305,1351.4,185.8641739,퇴계로5가,115,37,59,31,108.93,2333.93,3.38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
롯데캐슬,59.94,25.22916667,37.57081055,127.0214639,533.6157523,1290.6,99.4277459,황학동롯데캐슬,21,7,4,23,108.74,2474.95,3.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
남산타운,114.88,35.0,37.54716677,127.0056772,153.7732237,1224.0,38.78579685,버티고개,30,13,28,6,106.85,2703.24,2.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
서울역센트럴자이,72.9932,35.55555556,37.55478004,126.9644582,546.5467807,1286.4,161.2238443,손기정체육공원입구,47,20,55,4,107.56,2628.34,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
남산타운,84.88,25.54166667,37.54716677,127.0056772,153.7732237,1236.4,38.78579685,버티고개,30,13,28,6,106.85,2703.24,2.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
롯데캐슬,84.89,30.20833333,37.57081055,127.0214639,533.6157523,1197.1,99.4277459,황학동롯데캐슬,21,7,4,23,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
위더스하임,23.82,12.13541667,37.56615404,127.0142112,170.9367125,1297.9,107.6926625,충무아트센터.스포츠센터.중부소방서,50,15,17,31,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
남산타운,59.94,15.47916667,37.54716677,127.0056772,153.7732237,1274.6,38.78579685,버티고개,30,13,28,6,107.56,2628.34,3.03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
서울역센트럴자이,72.8899,47.43055556,37.55478004,126.9644582,546.5467807,1284.1,161.2238443,손기정체육공원입구,47,20,55,4,108.74,2474.95,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
약수하이츠,57.63,22.36111111,37.5551916,127.0163594,358.1312623,1406.5,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,109.1,2417.56,3.62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
롯데캐슬,59.91,27.53472222,37.57081055,127.0214639,533.6157523,1219.4,99.4277459,황학동롯데캐슬,21,7,4,23,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
한진해모로,27.27,1.105520833,37.56372841,127.0257107,329.2851317,1284.1,155.7631519,신당초등학교,18,7,4,16,108.74,2474.95,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
청구e편한세상,84.96,24.65277778,37.55996016,127.015451,148.0705762,1188.2,70.23484134,청구역,63,20,29,31,104.69,2865.55,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
현대,66.6,13.50694444,37.56050431,127.0229705,642.5304145,1272.7,145.0156737,금호베스트빌.래미안하이베르,27,9,13,16,107.56,2628.34,3.03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
롯데캐슬,33.62,2.833333333,37.57081055,127.0214639,533.6157523,1291.7,99.4277459,황학동롯데캐슬,21,7,4,23,108.74,2474.95,3.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
롯데캐슬,59.94,26.1875,37.57081055,127.0214639,533.6157523,1197.8,99.4277459,황학동롯데캐슬,21,7,4,23,104.69,2865.55,2.82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
약수하이츠,57.63,23.22916667,37.5551916,127.0163594,358.1312623,1312.9,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
장충,62.48,9.0625,37.55925649,127.0016754,347.6796584,1265.7,100.4579539,동국대입구앰배서더호텔,99,33,57,28,107.56,2628.34,3.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
남산타운,59.94,29.89583333,37.54716677,127.0056772,153.7732237,1294.2,38.78579685,버티고개,30,13,28,6,108.74,2362.79,3.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
삼성사이버빌리지,59.7,24.02777778,37.55892666,126.9643209,86.42285254,1317.3,66.59799483,종근당.충정로역,73,29,74,4,108.62,2479.57,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
현대,83.97,20.58333333,37.56050431,127.0229705,642.5304145,1305.1,145.0156737,금호베스트빌.래미안하이베르,27,9,13,16,108.62,2479.57,3.27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
약수하이츠,57.63,20.97222222,37.5551916,127.0163594,358.1312623,1391.7,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
약수하이츠,84.88,23.13888889,37.5551916,127.0163594,358.1312623,1202.7,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
남산타운,59.94,25.55555556,37.54716677,127.0056772,153.7732237,1422.1,38.78579685,버티고개,30,13,28,6,109.1,2417.56,3.62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
삼성사이버빌리지,76.83,10.79861111,37.55892666,126.9643209,86.42285254,1286.4,66.59799483,종근당.충정로역,73,29,74,4,107.56,2628.34,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
충무로엘크루메크로시티2,35.55,21.52777778,37.5633946,126.9999942,403.9462367,1305.1,72.19381704,퇴계로5가,101,37,51,31,108.62,2479.57,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
남산타운,59.94,17.29166667,37.54716677,127.0056772,153.7732237,1232.8,38.78579685,버티고개,30,13,28,6,106.85,2703.24,2.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
남산센트럴자이,135.533,70.13888889,37.5625144,126.9978244,352.7013286,1385.3,129.0802747,충무로역8번출구.대한극장앞,104,36,55,33,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
리하우스(LEEHAUS),43.056,13.73611111,37.55991429,126.9666325,200.5556823,1197.8,114.0273568,한국경제신문사.서소문역사공원,102,32,89,7,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
약수하이츠,32.67,2.663958333,37.5551916,127.0163594,358.1312623,1312.9,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
남산타운,59.94,27.1875,37.54716677,127.0056772,153.7732237,1232.4,38.78579685,버티고개,30,13,28,6,106.06,2698.72,2.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
황학아크로타워,134.301,51.35416667,37.56604198,127.0217218,191.4923448,1199.6,60.7880923,성동고등학교,24,8,5,23,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
롯데캐슬,33.62,4.91,37.57081055,127.0214639,533.6157523,1436.6,99.4277459,황학동롯데캐슬,21,7,4,23,109.21,2230.27,3.52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
삼성사이버빌리지,84.93,18.27777778,37.55892666,126.9643209,86.42285254,1205.4,66.59799483,종근당.충정로역,73,29,74,4,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
래미안하이베르,84.97,35.55555556,37.56103798,127.0209858,524.9534945,1351.4,264.0077329,동화동,44,15,23,27,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
쌍용남산플래티넘,139.8,80.66666667,37.5594119,126.9832199,325.4312475,1310.0,53.1320518,남산3호터널.서울애니메이션센터,175,51,123,11,108.74,2362.79,3.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
롯데캐슬,59.91,25.86805556,37.57081055,127.0214639,533.6157523,1220.5,99.4277459,황학동롯데캐슬,21,7,4,23,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
남산타운(임대),32.76,2.886284722,37.54716677,127.0056772,153.7732237,1240.4,38.78579685,버티고개,30,13,28,6,106.06,2698.72,2.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
서울역한라비발디센트럴,71.9832,19.61111111,37.55457358,126.9658471,376.5303457,1196.0,37.00312507,손기정체육공원입구,67,24,65,4,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
남산타운,84.88,36.45833333,37.54716677,127.0056772,153.7732237,1312.1,38.78579685,버티고개,30,13,28,6,108.74,2362.79,3.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
신당역솔하임,18.63,15.17361111,37.56538497,127.0212268,145.2707158,1228.7,46.48836953,신당역하나은행,30,13,13,27,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
현대,139.275,31.38888889,37.56050431,127.0229705,642.5304145,1338.4,145.0156737,금호베스트빌.래미안하이베르,27,9,13,16,109.1,2417.56,3.62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
쌍용남산플래티넘,158.97,121.6666667,37.5594119,126.9832199,325.4312475,1199.6,53.1320518,남산3호터널.서울애니메이션센터,175,51,123,11,104.69,2865.55,2.82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
약수하이츠,84.88,26.21527778,37.5551916,127.0163594,358.1312623,1205.4,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
남산타운,114.88,61.73611111,37.54716677,127.0056772,153.7732237,1219.4,38.78579685,버티고개,30,13,28,6,106.06,2698.72,2.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
남산타운,114.88,11.59027778,37.54716677,127.0056772,153.7732237,1202.7,38.78579685,버티고개,30,13,28,6,105.3,2724.02,2.88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LIG서울역리가,84.9866,20.44444444,37.55627298,126.966883,421.6932281,1205.6,168.6162443,서울의료보건고등학교.서울역서부,74,30,74,4,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
신당파인힐하나유보라,24.3931,12.28472222,37.56478,127.02471,413.0128704,1418.0,17.8702148,신당파인힐하나유보라,18,7,4,22,109.1,2417.56,3.62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
남산롯데캐슬아이리스,44.99,20.52083333,37.55822471,126.9817445,310.7749621,1202.7,85.65990389,남산3호터널,163,48,118,11,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
남산타운,84.88,33.40277778,37.54716677,127.0056772,153.7732237,1389.1,38.78579685,버티고개,30,13,28,6,108.93,2333.93,3.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
중림동삼성사이버빌리지(임대,31.59,3.288333333,37.55705256,126.9648438,297.1414915,1305.9,274.9700244,종근당.충정로역,68,27,71,4,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
서울역센트럴자이,59.943,23.75,37.55478004,126.9644582,546.5467807,1219.4,161.2238443,손기정체육공원입구,47,20,55,4,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
남산타운,84.88,22.88194444,37.54716677,127.0056772,153.7732237,1218.3,38.78579685,버티고개,30,13,28,6,106.06,2698.72,2.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
래미안하이베르,59.74,24.58333333,37.56103798,127.0209858,524.9534945,1212.6,264.0077329,동화동,44,15,23,27,106.85,2703.24,2.98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
서울역센트럴자이,59.943,46.21527778,37.55478004,126.9644582,546.5467807,1274.6,161.2238443,손기정체육공원입구,47,20,55,4,107.56,2628.34,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
삼성사이버빌리지,84.93,33.26388889,37.55892666,126.9643209,86.42285254,1427.2,66.59799483,종근당.충정로역,73,29,74,4,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
한양I-Class,16.37,3.423611111,37.56710449,127.0232955,363.6031368,1225.7,29.19137096,황학동주민센터,23,7,4,23,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
남산롯데캐슬아이리스,44.99,35.06944444,37.55822471,126.9817445,310.7749621,1205.7,85.65990389,남산3호터널,163,48,118,11,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
남산타운(임대),32.76,3.009027778,37.54716677,127.0056772,153.7732237,1298.6,38.78579685,버티고개,30,13,28,6,108.62,2479.57,3.27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
동대문와이즈캐슬,15.55,10.34722222,37.56575366,127.0154437,76.3137868,1394.2,102.6009616,충무아트센터.스포츠센터.중부소방서,52,17,26,31,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
덕수궁롯데캐슬,42.3686,22.65277778,37.56370849,126.970043,377.9433754,1408.0,109.1088259,경찰청.동북아역사재단,140,40,99,9,108.93,2333.93,3.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울역한라비발디센트럴,71.9832,33.125,37.55457358,126.9658471,376.5303457,1269.4,37.00312507,손기정체육공원입구,67,24,65,4,106.85,2703.24,2.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
래미안하이베르,59.74,36.5625,37.56103798,127.0209858,524.9534945,1312.1,264.0077329,동화동,44,15,23,27,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
청구e편한세상,84.95,30.34722222,37.55996016,127.015451,148.0705762,1265.4,70.23484134,청구역,63,20,29,31,107.56,2628.34,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
래미안하이베르,84.98,11.73611111,37.56103798,127.0209858,524.9534945,1199.4,264.0077329,동화동,44,15,23,27,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
약수(372-2796),52.93,12.08333333,37.55376893,127.0108054,67.60227851,1419.1,75.75270809,약수역8번출구.신당사회복지관,54,20,30,10,109.21,2230.27,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
서울역센트럴자이(임대),39.9541,13.26809028,37.55457608,126.963957,570.35221,1269.5,201.7103826,손기정체육공원입구,39,20,55,4,107.56,2628.34,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
덕수궁롯데캐슬,69.5135,31.5625,37.56370849,126.970043,377.9433754,1310.0,109.1088259,경찰청.동북아역사재단,140,40,99,9,108.74,2362.79,3.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
쌍용남산플래티넘,177.0,37.5,37.5594119,126.9832199,325.4312475,1408.4,53.1320518,남산3호터널.서울애니메이션센터,175,51,123,11,108.93,2333.93,3.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
충무로엘크루메크로시티2,22.75,13.34722222,37.5633946,126.9999942,403.9462367,1336.9,72.19381704,퇴계로5가,101,37,51,31,108.62,2479.57,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
신성아파트,42.31,10.50694444,37.56354625,126.995815,280.8598005,1225.7,177.8616882,충무로역8번출구.대한극장앞,131,36,71,27,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
서울역센트럴자이,59.943,51.5625,37.55478004,126.9644582,546.5467807,1305.9,161.2238443,손기정체육공원입구,47,20,55,4,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
삼정아트테라스정동,13.8874,9.791666667,37.56325109,126.9720315,300.913761,1241.7,230.6842081,서소문KAL빌딩,143,42,101,11,106.85,2703.24,2.98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
삼풍,69.13,17.29166667,37.5562357,126.982522,454.6283217,1305.9,156.6767596,남산케이블카,156,45,110,11,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
남산센트럴자이,135.533,70.13888889,37.5625144,126.9978244,352.7013286,1385.3,129.0802747,충무로역8번출구.대한극장앞,104,36,55,33,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
남산타운(임대),32.76,2.974131944,37.54716677,127.0056772,153.7732237,1290.6,38.78579685,버티고개,30,13,28,6,108.74,2474.95,3.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
파크원빌,13.51,10.17361111,37.56036707,127.0045435,173.3487208,1190.4,101.4930814,장충동.동국대입구,87,29,50,29,104.69,2865.55,2.82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aaa,42.37,10.9375,37.56744648,127.0165271,147.34852,1219.4,121.0655538,성동공업고등학교(무궁화회관),42,14,17,30,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
충무로헤센스마트,40.65,20.34722222,37.56134257,126.9985981,399.4739357,1232.4,166.9549957,퇴계로5가,117,36,52,32,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
남산타운,84.88,29.92708333,37.54716677,127.0056772,153.7732237,1241.7,38.78579685,버티고개,30,13,28,6,106.85,2703.24,2.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
약수하이츠,32.67,2.6321875,37.5551916,127.0163594,358.1312623,1323.7,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
약수하이츠,57.63,20.06944444,37.5551916,127.0163594,358.1312623,1199.4,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
약수하이츠,57.63,26.25,37.5551916,127.0163594,358.1312623,1428.2,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,109.21,2230.27,3.52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
삼성사이버빌리지,76.83,10.79861111,37.55892666,126.9643209,86.42285254,1286.4,66.59799483,종근당.충정로역,73,29,74,4,107.56,2628.34,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
남산타운,59.94,27.39583333,37.54716677,127.0056772,153.7732237,1257.1,38.78579685,버티고개,30,13,28,6,108.74,2474.95,3.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
파크원빌,13.51,10.17361111,37.56036707,127.0045435,173.3487208,1220.6,101.4930814,장충동.동국대입구,87,29,50,29,106.06,2698.72,2.93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
삼성,59.98,15.79166667,37.55853588,127.0184475,472.8633598,1236.4,25.03257628,신당동삼성아파트.금호여중,55,17,24,29,106.85,2703.24,2.98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
약수하이츠,32.67,2.663958333,37.5551916,127.0163594,358.1312623,1314.9,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
남산타운,59.94,18.08333333,37.54716677,127.0056772,153.7732237,1224.2,38.78579685,버티고개,30,13,28,6,106.85,2703.24,2.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
신당푸르지오,114.48,32.72222222,37.55986467,127.0190343,453.603167,1336.9,62.12000898,동화동,55,15,24,29,108.62,2479.57,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
청구e편한세상(임대),35.79,1.119618056,37.55996016,127.015451,148.0705762,1213.7,70.23484134,청구역,63,20,29,31,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
신당파인힐하나유보라,30.4927,13.13888889,37.56478,127.02471,413.0128704,1274.6,17.8702148,신당파인힐하나유보라,18,7,4,22,107.56,2628.34,3.03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
삼성사이버빌리지,114.77,33.61111111,37.55892666,126.9643209,86.42285254,1203.6,66.59799483,종근당.충정로역,73,29,74,4,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
삼풍,49.3,13.64583333,37.5562357,126.982522,454.6283217,1310.0,156.6767596,남산케이블카,156,45,110,11,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충무로엘크루메크로시티2,22.75,12.84722222,37.5633946,126.9999942,403.9462367,1429.7,72.19381704,퇴계로5가,101,37,51,31,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
롯데캐슬,59.94,30.13888889,37.57081055,127.0214639,533.6157523,1374.8,99.4277459,황학동롯데캐슬,21,7,4,23,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
삼성사이버빌리지,84.95,17.88194444,37.55892666,126.9643209,86.42285254,1266.0,66.59799483,종근당.충정로역,73,29,74,4,108.74,2474.95,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
바비엥3,70.81,28.95833333,37.56310596,126.9695695,393.1487407,1317.8,39.62660995,경찰청.동북아역사재단,137,39,97,9,108.74,2362.79,3.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울역센트럴자이,84.972,46.52777778,37.55478004,126.9644582,546.5467807,1264.3,161.2238443,손기정체육공원입구,47,20,55,4,107.56,2628.34,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
약수하이츠,57.63,11.875,37.5551916,127.0163594,358.1312623,1232.4,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
동대문와이즈캐슬,15.55,10.50694444,37.56575366,127.0154437,76.3137868,1202.4,102.6009616,충무아트센터.스포츠센터.중부소방서,52,17,26,31,104.69,2865.55,2.82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
현대,79.11,22.60416667,37.56050431,127.0229705,642.5304145,1196.0,145.0156737,금호베스트빌.래미안하이베르,27,9,13,16,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
삼정아트테라스정동,32.0134,10.97222222,37.56325109,126.9720315,300.913761,1202.7,230.6842081,서소문KAL빌딩,143,42,101,11,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
한진해모로,59.76,23.54166667,37.56372841,127.0257107,329.2851317,1422.4,155.7631519,신당초등학교,18,7,4,16,109.1,2417.56,3.62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
롯데캐슬,59.91,30.27777778,37.57081055,127.0214639,533.6157523,1391.7,99.4277459,황학동롯데캐슬,21,7,4,23,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
